order_item_id,order_id,product_id,quantity,unit_price,unit_cost,sales_amount,cost_amount,profit_amount
987803,518688,20053,4,9016.44,4536.95,36065.76,18147.8,17917.96
987804,533225,20191,1,10727.11,7324.05,10727.11,7324.05,3403.06
987805,507120,20971,1,15424.0,7893.57,15424.0,7893.57,7530.43
987806,512312,20114,1,2777.33,1322.34,2777.33,1322.34,1454.99
987807,541838,20543,3,3562.2,1809.97,10686.6,5429.91,5256.69
987808,547285,20521,4,6040.25,3215.41,24161.0,12861.64,11299.36
987809,523111,20203,4,4153.47,3580.28,16613.88,14321.12,2292.76
987810,502563,20297,4,8531.11,4775.15,34124.44,19100.6,15023.84
987811,517260,20275,2,3998.73,1857.45,7997.46,3714.9,4282.56
987812,547639,20428,2,15126.48,7426.78,30252.96,14853.56,15399.4
987813,526495,20096,4,1157.74,895.68,4630.96,3582.72,1048.24
987814,511689,20741,3,7149.69,6158.91,21449.07,18476.73,2972.34
987815,515492,20126,4,15665.47,7309.06,62661.88,29236.24,33425.64
987816,518374,20477,4,9691.6,7609.27,38766.4,30437.08,8329.32
987817,508760,20020,4,5193.31,2813.39,20773.24,11253.56,9519.68
987818,548379,20124,3,11198.36,5820.33,33595.08,17460.99,16134.09
987819,527998,20835,1,731.23,347.41,731.23,347.41,383.82
987820,542267,20437,2,1488.41,1246.62,2976.82,2493.24,483.58
987821,510937,20475,4,6540.98,3968.05,26163.92,15872.2,10291.72
987822,510054,20417,3,3863.33,3182.72,11589.99,9548.16,2041.83
987823,544757,20371,1,3926.17,3078.13,3926.17,3078.13,848.04
987824,506595,20730,4,6002.63,4998.43,24010.52,19993.72,4016.8
987825,527714,20459,2,5302.77,3433.12,10605.54,6866.24,3739.3
987826,517407,20244,1,4673.39,3544.54,4673.39,3544.54,1128.85
987827,535565,20021,2,507.67,373.18,1015.34,746.36,268.98
987828,546346,20064,1,3832.15,2423.06,3832.15,2423.06,1409.09
987829,513790,20007,2,9469.81,5404.02,18939.62,10808.04,8131.58
987830,518515,20486,3,3980.1,3272.15,11940.3,9816.45,2123.85
987831,518322,20845,4,4925.28,2289.4,19701.12,9157.6,10543.52
987832,542500,20073,3,4347.95,2775.24,13043.85,8325.72,4718.13
987833,525362,20225,3,11753.34,7141.86,35260.02,21425.58,13834.44
987834,544198,20798,2,5489.86,2547.31,10979.72,5094.62,5885.1
987835,506744,20362,1,11810.84,7224.2,11810.84,7224.2,4586.64
987836,548431,20591,1,10665.55,4969.58,10665.55,4969.58,5695.97
987837,539837,20413,1,9184.24,6089.89,9184.24,6089.89,3094.35
987838,542604,20697,2,5602.63,3750.69,11205.26,7501.38,3703.88
987839,514179,20930,2,13942.65,7769.38,27885.3,15538.76,12346.54
987840,501489,20463,2,7201.68,3460.85,14403.36,6921.7,7481.66
987841,548008,20687,1,4016.6,2846.59,4016.6,2846.59,1170.01
987842,536450,20806,2,10318.15,4978.2,20636.3,9956.4,10679.9
987843,511111,20158,2,5809.96,4061.71,11619.92,8123.42,3496.5
987844,542211,20838,4,6525.16,4253.02,26100.64,17012.08,9088.56
987845,535382,20907,3,5429.89,3359.66,16289.67,10078.98,6210.69
987846,540712,20425,2,3778.6,2552.4,7557.2,5104.8,2452.4
987847,536296,20542,1,14418.14,7216.11,14418.14,7216.11,7202.03
987848,516075,20663,1,3229.8,2778.27,3229.8,2778.27,451.53
987849,516646,20552,2,3019.5,1904.59,6039.0,3809.18,2229.82
987850,521425,20943,3,674.27,419.64,2022.81,1258.92,763.89
987851,535506,20823,1,7409.47,3670.44,7409.47,3670.44,3739.03
987852,507279,20865,4,8989.22,6073.81,35956.88,24295.24,11661.64
987853,518873,20803,1,9606.42,4975.5,9606.42,4975.5,4630.92
987854,522896,20664,4,10234.19,5842.15,40936.76,23368.6,17568.16
987855,527079,20425,1,3778.6,2552.4,3778.6,2552.4,1226.2
987856,513163,20424,2,16260.8,7710.39,32521.6,15420.78,17100.82
987857,511794,20052,2,3209.23,2075.14,6418.46,4150.28,2268.18
987858,513529,20034,4,6283.7,3874.65,25134.8,15498.6,9636.2
987859,514851,20276,2,2500.16,1149.58,5000.32,2299.16,2701.16
987860,537874,20408,3,9574.34,6107.44,28723.02,18322.32,10400.7
987861,543266,20694,4,11354.98,6923.03,45419.92,27692.12,17727.8
987862,520158,20617,1,5301.25,2510.94,5301.25,2510.94,2790.31
987863,514666,20212,3,13364.45,7497.38,40093.35,22492.14,17601.21
987864,523635,20530,3,9270.9,7318.42,27812.7,21955.26,5857.44
987865,527473,20156,4,6929.45,4975.76,27717.8,19903.04,7814.76
987866,541928,20799,3,7853.58,5622.64,23560.74,16867.92,6692.82
987867,506235,20885,1,11242.6,5271.65,11242.6,5271.65,5970.95
987868,521776,20919,1,12796.75,7717.91,12796.75,7717.91,5078.84
987869,542688,20989,1,9567.74,6341.26,9567.74,6341.26,3226.48
987870,524395,20559,3,2370.72,1766.47,7112.16,5299.41,1812.75
987871,531956,20785,2,10365.62,5181.78,20731.24,10363.56,10367.68
987872,549372,20007,2,9469.81,5404.02,18939.62,10808.04,8131.58
987873,507601,20999,3,10597.95,6254.03,31793.85,18762.09,13031.76
987874,545612,20093,2,5560.38,3551.75,11120.76,7103.5,4017.26
987875,536884,20275,1,3998.73,1857.45,3998.73,1857.45,2141.28
987876,524567,20657,1,7676.82,3516.97,7676.82,3516.97,4159.85
987877,512091,20549,3,5481.52,3270.63,16444.56,9811.89,6632.67
987878,532483,20558,2,10336.05,5250.56,20672.1,10501.12,10170.98
987879,538330,20633,3,9187.37,5487.29,27562.11,16461.87,11100.24
987880,521627,20422,3,8976.12,6638.79,26928.36,19916.37,7011.99
987881,514433,20148,1,7676.61,3891.46,7676.61,3891.46,3785.15
987882,531736,20725,4,8546.14,4921.25,34184.56,19685.0,14499.56
987883,527529,20243,3,10238.0,5331.56,30714.0,15994.68,14719.32
987884,514282,20423,1,4705.34,2366.84,4705.34,2366.84,2338.5
987885,500365,20046,1,6016.72,3128.24,6016.72,3128.24,2888.48
987886,503209,20661,2,153.07,114.87,306.14,229.74,76.4
987887,508997,20157,4,7264.33,3946.01,29057.32,15784.04,13273.28
987888,528056,20243,4,10238.0,5331.56,40952.0,21326.24,19625.76
987889,517510,20986,4,7938.16,4693.54,31752.64,18774.16,12978.48
987890,515047,20453,2,5806.81,4433.09,11613.62,8866.18,2747.44
987891,526936,20952,2,6301.15,4420.54,12602.3,8841.08,3761.22
987892,549060,20058,3,10322.54,7852.69,30967.62,23558.07,7409.55
987893,507700,20375,2,11259.01,7686.66,22518.02,15373.32,7144.7
987894,541413,20663,2,3229.8,2778.27,6459.6,5556.54,903.06
987895,548464,20135,2,642.28,495.26,1284.56,990.52,294.04
987896,516224,20085,1,8542.69,5083.43,8542.69,5083.43,3459.26
987897,543826,20172,3,2534.29,1831.71,7602.87,5495.13,2107.74
987898,539843,20506,1,15543.88,7982.36,15543.88,7982.36,7561.52
987899,510026,20780,2,9875.11,4614.27,19750.22,9228.54,10521.68
987900,517380,20724,4,5202.42,2572.66,20809.68,10290.64,10519.04
987901,526298,20245,2,2370.49,1942.52,4740.98,3885.04,855.94
987902,537026,20195,1,10743.93,6322.57,10743.93,6322.57,4421.36
987903,532650,20240,4,6479.16,4405.62,25916.64,17622.48,8294.16
987904,518441,20375,3,11259.01,7686.66,33777.03,23059.98,10717.05
987905,503841,20830,1,2000.98,1014.54,2000.98,1014.54,986.44
987906,544695,20877,1,2845.37,1506.98,2845.37,1506.98,1338.39
987907,505181,20207,3,9197.89,6977.02,27593.67,20931.06,6662.61
987908,514695,20155,2,10766.94,5323.47,21533.88,10646.94,10886.94
987909,541836,20852,1,5312.34,4455.6,5312.34,4455.6,856.74
987910,540703,20024,2,2094.34,1816.28,4188.68,3632.56,556.12
987911,529315,20978,4,4436.45,2898.32,17745.8,11593.28,6152.52
987912,543812,20834,2,1041.17,640.96,2082.34,1281.92,800.42
987913,534633,20587,2,4354.36,2626.36,8708.72,5252.72,3456.0
987914,523266,20348,3,10519.68,6248.42,31559.04,18745.26,12813.78
987915,545941,20048,3,2832.89,1668.94,8498.67,5006.82,3491.85
987916,518864,20294,3,10004.84,5224.65,30014.52,15673.95,14340.57
987917,547862,20551,1,2833.32,1737.58,2833.32,1737.58,1095.74
987918,505951,20037,2,2527.87,1535.51,5055.74,3071.02,1984.72
987919,512947,20634,3,8635.16,7238.13,25905.48,21714.39,4191.09
987920,509559,20468,3,7328.2,3556.61,21984.6,10669.83,11314.77
987921,523038,20031,3,537.77,245.94,1613.31,737.82,875.49
987922,510238,20551,3,2833.32,1737.58,8499.96,5212.74,3287.22
987923,519843,20405,4,8632.22,4561.44,34528.88,18245.76,16283.12
987924,500486,20253,4,2520.77,1425.64,10083.08,5702.56,4380.52
987925,512573,20021,1,507.67,373.18,507.67,373.18,134.49
987926,546573,20972,3,7201.97,3344.14,21605.91,10032.42,11573.49
987927,541681,20086,4,6052.42,3180.26,24209.68,12721.04,11488.64
987928,500011,20164,3,12052.99,5844.57,36158.97,17533.71,18625.26
987929,532266,20541,1,8590.37,4146.6,8590.37,4146.6,4443.77
987930,515264,20842,3,1274.19,694.81,3822.57,2084.43,1738.14
987931,500895,20109,1,10932.05,5954.4,10932.05,5954.4,4977.65
987932,516831,20027,1,12735.62,5985.16,12735.62,5985.16,6750.46
987933,501323,20603,2,364.89,258.45,729.78,516.9,212.88
987934,519709,20436,1,7716.57,4161.59,7716.57,4161.59,3554.98
987935,519630,20222,3,5423.66,3015.3,16270.98,9045.9,7225.08
987936,500067,20105,4,12040.23,5599.27,48160.92,22397.08,25763.84
987937,518446,20466,3,150.6,117.79,451.8,353.37,98.43
987938,518077,20228,2,7292.54,4375.16,14585.08,8750.32,5834.76
987939,540969,20135,1,642.28,495.26,642.28,495.26,147.02
987940,532818,20576,2,15278.17,7716.17,30556.34,15432.34,15124.0
987941,501043,20699,1,6024.41,4902.42,6024.41,4902.42,1121.99
987942,530140,20649,2,5724.84,4097.59,11449.68,8195.18,3254.5
987943,510192,20492,2,8654.61,4309.21,17309.22,8618.42,8690.8
987944,509945,20748,4,8320.38,6856.64,33281.52,27426.56,5854.96
987945,519855,20061,1,14103.67,6878.99,14103.67,6878.99,7224.68
987946,515135,20872,2,8963.49,5627.31,17926.98,11254.62,6672.36
987947,516909,20440,1,2611.33,1937.69,2611.33,1937.69,673.64
987948,538673,20516,4,10606.68,5563.84,42426.72,22255.36,20171.36
987949,515259,20126,2,15665.47,7309.06,31330.94,14618.12,16712.82
987950,528574,20337,1,6311.82,3218.04,6311.82,3218.04,3093.78
987951,518938,20142,4,190.43,113.15,761.72,452.6,309.12
987952,544222,20681,2,2434.34,1582.37,4868.68,3164.74,1703.94
987953,532892,20920,3,2303.82,1409.51,6911.46,4228.53,2682.93
987954,520936,20552,2,3019.5,1904.59,6039.0,3809.18,2229.82
987955,521307,20740,1,11459.86,5625.4,11459.86,5625.4,5834.46
987956,509053,20980,1,1910.91,1026.96,1910.91,1026.96,883.95
987957,534115,20293,4,6914.37,4656.3,27657.48,18625.2,9032.28
987958,502148,20967,4,11445.44,7286.18,45781.76,29144.72,16637.04
987959,525285,20445,4,8944.7,5193.84,35778.8,20775.36,15003.44
987960,513941,20419,2,9308.5,5328.79,18617.0,10657.58,7959.42
987961,545124,20026,4,8271.84,6268.22,33087.36,25072.88,8014.48
987962,536316,20591,3,10665.55,4969.58,31996.65,14908.74,17087.91
987963,519014,20893,3,1538.25,732.54,4614.75,2197.62,2417.13
987964,510718,20055,4,4846.9,2419.9,19387.6,9679.6,9708.0
987965,513802,20118,2,10086.23,4823.8,20172.46,9647.6,10524.86
987966,506777,20653,2,7710.17,5766.85,15420.34,11533.7,3886.64
987967,500925,20297,4,8531.11,4775.15,34124.44,19100.6,15023.84
987968,505374,20962,2,4184.69,2382.02,8369.38,4764.04,3605.34
987969,544134,20925,2,2427.64,1180.93,4855.28,2361.86,2493.42
987970,535087,20795,2,8322.05,4790.82,16644.1,9581.64,7062.46
987971,544210,20500,1,13460.26,6512.56,13460.26,6512.56,6947.7
987972,548534,20993,1,12001.79,7244.33,12001.79,7244.33,4757.46
987973,541382,20703,4,4447.37,2279.14,17789.48,9116.56,8672.92
987974,546819,20481,2,5016.65,2587.12,10033.3,5174.24,4859.06
987975,537400,20697,1,5602.63,3750.69,5602.63,3750.69,1851.94
987976,510010,20098,4,10448.04,5118.69,41792.16,20474.76,21317.4
987977,506855,20610,3,4378.89,2724.99,13136.67,8174.97,4961.7
987978,541758,20511,2,14569.22,6715.15,29138.44,13430.3,15708.14
987979,540601,20780,3,9875.11,4614.27,29625.33,13842.81,15782.52
987980,518627,20590,2,1087.42,550.09,2174.84,1100.18,1074.66
987981,509070,20553,1,8157.51,4968.21,8157.51,4968.21,3189.3
987982,508589,20728,2,8527.42,6477.61,17054.84,12955.22,4099.62
987983,524322,20334,3,1011.38,564.51,3034.14,1693.53,1340.61
987984,533571,20665,2,2676.47,1519.59,5352.94,3039.18,2313.76
987985,537715,20704,4,14079.8,6673.91,56319.2,26695.64,29623.56
987986,526021,20356,2,7249.97,3909.03,14499.94,7818.06,6681.88
987987,526843,20632,3,7966.36,6061.48,23899.08,18184.44,5714.64
987988,540268,20774,3,3944.95,2284.11,11834.85,6852.33,4982.52
987989,539146,20611,4,693.93,348.39,2775.72,1393.56,1382.16
987990,542343,20620,3,5614.54,3125.69,16843.62,9377.07,7466.55
987991,518396,20606,3,450.28,263.97,1350.84,791.91,558.93
987992,513260,20879,4,9566.63,5937.74,38266.52,23750.96,14515.56
987993,545124,20800,4,7856.62,5730.39,31426.48,22921.56,8504.92
987994,545302,20688,2,7933.55,4991.28,15867.1,9982.56,5884.54
987995,536104,20656,3,4104.44,2849.81,12313.32,8549.43,3763.89
987996,534376,20311,2,4101.79,2812.69,8203.58,5625.38,2578.2
987997,506909,20212,1,13364.45,7497.38,13364.45,7497.38,5867.07
987998,513064,20660,2,7972.37,4230.72,15944.74,8461.44,7483.3
987999,515525,20444,2,257.06,204.89,514.12,409.78,104.34
988000,516608,20862,2,10260.4,6602.52,20520.8,13205.04,7315.76
988001,507158,20698,2,9065.3,7676.98,18130.6,15353.96,2776.64
988002,522898,20172,3,2534.29,1831.71,7602.87,5495.13,2107.74
988003,509438,20362,1,11810.84,7224.2,11810.84,7224.2,4586.64
988004,521066,20110,2,5244.51,3514.97,10489.02,7029.94,3459.08
988005,511548,20032,3,15521.87,7904.38,46565.61,23713.14,22852.47
988006,504765,20492,1,8654.61,4309.21,8654.61,4309.21,4345.4
988007,548445,20681,3,2434.34,1582.37,7303.02,4747.11,2555.91
988008,543426,20920,3,2303.82,1409.51,6911.46,4228.53,2682.93
988009,541892,20390,2,7993.72,5112.72,15987.44,10225.44,5762.0
988010,530634,20421,4,6048.67,3802.14,24194.68,15208.56,8986.12
988011,543827,20793,2,6145.98,3301.22,12291.96,6602.44,5689.52
988012,505224,20079,1,13684.69,6757.78,13684.69,6757.78,6926.91
988013,503801,20494,2,10333.1,5931.46,20666.2,11862.92,8803.28
988014,542720,20109,3,10932.05,5954.4,32796.15,17863.2,14932.95
988015,509139,20947,4,993.94,720.47,3975.76,2881.88,1093.88
988016,543228,20845,2,4925.28,2289.4,9850.56,4578.8,5271.76
988017,508183,20513,4,11972.21,7695.14,47888.84,30780.56,17108.28
988018,516808,20786,2,6244.3,4920.02,12488.6,9840.04,2648.56
988019,516529,20506,2,15543.88,7982.36,31087.76,15964.72,15123.04
988020,545044,20256,1,2577.75,1534.68,2577.75,1534.68,1043.07
988021,515162,20778,3,3075.35,1426.45,9226.05,4279.35,4946.7
988022,542426,20876,3,2272.48,1858.1,6817.44,5574.3,1243.14
988023,515111,20528,4,1074.25,717.5,4297.0,2870.0,1427.0
988024,549401,20738,1,11168.01,6073.6,11168.01,6073.6,5094.41
988025,512930,20508,3,4233.84,2863.48,12701.52,8590.44,4111.08
988026,501930,20927,4,5374.72,2672.23,21498.88,10688.92,10809.96
988027,525159,20980,1,1910.91,1026.96,1910.91,1026.96,883.95
988028,547401,20008,2,9402.95,4309.35,18805.9,8618.7,10187.2
988029,520862,20387,2,10807.72,7157.69,21615.44,14315.38,7300.06
988030,540572,20893,4,1538.25,732.54,6153.0,2930.16,3222.84
988031,523060,20198,1,13077.09,7700.09,13077.09,7700.09,5377.0
988032,533259,20215,2,2744.0,1939.47,5488.0,3878.94,1609.06
988033,515119,20533,1,391.45,208.08,391.45,208.08,183.37
988034,536418,20732,3,7160.04,5708.9,21480.12,17126.7,4353.42
988035,509143,20212,2,13364.45,7497.38,26728.9,14994.76,11734.14
988036,501841,20632,4,7966.36,6061.48,31865.44,24245.92,7619.52
988037,502827,20981,4,6766.58,4184.36,27066.32,16737.44,10328.88
988038,547238,20864,2,1314.66,989.98,2629.32,1979.96,649.36
988039,522009,20968,2,223.9,119.21,447.8,238.42,209.38
988040,536888,20116,4,4640.01,3888.91,18560.04,15555.64,3004.4
988041,545147,20912,2,6816.13,5365.69,13632.26,10731.38,2900.88
988042,503394,20085,4,8542.69,5083.43,34170.76,20333.72,13837.04
988043,521261,20140,1,362.94,281.06,362.94,281.06,81.88
988044,530184,20024,4,2094.34,1816.28,8377.36,7265.12,1112.24
988045,517942,20600,1,3986.41,2083.0,3986.41,2083.0,1903.41
988046,533570,20988,4,8693.59,4030.25,34774.36,16121.0,18653.36
988047,522045,20946,1,7652.52,4465.22,7652.52,4465.22,3187.3
988048,501102,20290,3,13063.76,6301.89,39191.28,18905.67,20285.61
988049,514409,20473,4,10576.45,6338.33,42305.8,25353.32,16952.48
988050,529224,20307,4,9400.98,5309.06,37603.92,21236.24,16367.68
988051,520834,20147,2,16250.79,7978.24,32501.58,15956.48,16545.1
988052,504232,20704,2,14079.8,6673.91,28159.6,13347.82,14811.78
988053,545011,20643,4,8633.68,5466.05,34534.72,21864.2,12670.52
988054,527395,20046,4,6016.72,3128.24,24066.88,12512.96,11553.92
988055,504963,20204,1,4873.86,2946.36,4873.86,2946.36,1927.5
988056,548736,20207,3,9197.89,6977.02,27593.67,20931.06,6662.61
988057,504798,20058,1,10322.54,7852.69,10322.54,7852.69,2469.85
988058,525816,20079,1,13684.69,6757.78,13684.69,6757.78,6926.91
988059,500568,20332,3,4880.48,2608.69,14641.44,7826.07,6815.37
988060,512118,20069,4,9675.8,7262.63,38703.2,29050.52,9652.68
988061,508252,20150,1,9490.65,5231.92,9490.65,5231.92,4258.73
988062,540596,20111,4,10962.6,7680.08,43850.4,30720.32,13130.08
988063,546364,20204,4,4873.86,2946.36,19495.44,11785.44,7710.0
988064,533209,20049,4,744.45,589.06,2977.8,2356.24,621.56
988065,508976,20484,3,5833.33,4560.22,17499.99,13680.66,3819.33
988066,500145,20907,4,5429.89,3359.66,21719.56,13438.64,8280.92
988067,508245,20568,4,10649.41,7008.46,42597.64,28033.84,14563.8
988068,533209,20768,4,11703.49,5950.35,46813.96,23801.4,23012.56
988069,536974,20891,3,1289.47,889.06,3868.41,2667.18,1201.23
988070,519504,20496,3,11251.31,7162.71,33753.93,21488.13,12265.8
988071,518355,20749,3,13444.1,6639.88,40332.3,19919.64,20412.66
988072,518412,20702,3,5718.72,2954.38,17156.16,8863.14,8293.02
988073,529762,20877,3,2845.37,1506.98,8536.11,4520.94,4015.17
988074,510827,20584,2,1705.31,842.82,3410.62,1685.64,1724.98
988075,527650,20432,4,4452.43,2048.4,17809.72,8193.6,9616.12
988076,525673,20572,2,6928.88,3619.85,13857.76,7239.7,6618.06
988077,547288,20943,3,674.27,419.64,2022.81,1258.92,763.89
988078,541428,20876,2,2272.48,1858.1,4544.96,3716.2,828.76
988079,529898,20213,4,6601.88,5404.46,26407.52,21617.84,4789.68
988080,521676,20658,1,1117.35,879.68,1117.35,879.68,237.67
988081,544191,20477,1,9691.6,7609.27,9691.6,7609.27,2082.33
988082,511601,20781,3,4066.18,2051.18,12198.54,6153.54,6045.0
988083,527647,20466,1,150.6,117.79,150.6,117.79,32.81
988084,533487,20656,2,4104.44,2849.81,8208.88,5699.62,2509.26
988085,520340,20857,4,13308.89,7274.28,53235.56,29097.12,24138.44
988086,505893,20339,3,9046.99,4533.21,27140.97,13599.63,13541.34
988087,532625,20404,4,4092.24,2658.22,16368.96,10632.88,5736.08
988088,515354,20235,1,10811.32,7641.92,10811.32,7641.92,3169.4
988089,544195,20615,1,8159.16,3829.27,8159.16,3829.27,4329.89
988090,505567,20017,1,1776.69,1249.63,1776.69,1249.63,527.06
988091,519220,20095,1,2990.37,1362.55,2990.37,1362.55,1627.82
988092,507909,20560,3,1209.98,837.67,3629.94,2513.01,1116.93
988093,537425,20674,4,13721.82,6392.71,54887.28,25570.84,29316.44
988094,531815,20659,3,12393.07,6037.81,37179.21,18113.43,19065.78
988095,537530,20109,1,10932.05,5954.4,10932.05,5954.4,4977.65
988096,503497,20031,4,537.77,245.94,2151.08,983.76,1167.32
988097,540349,20268,4,3147.35,2344.46,12589.4,9377.84,3211.56
988098,523764,20781,2,4066.18,2051.18,8132.36,4102.36,4030.0
988099,526186,20356,3,7249.97,3909.03,21749.91,11727.09,10022.82
988100,521393,20287,4,2138.02,1619.96,8552.08,6479.84,2072.24
988101,536115,20294,4,10004.84,5224.65,40019.36,20898.6,19120.76
988102,506109,20824,3,10696.18,6912.62,32088.54,20737.86,11350.68
988103,511575,20287,1,2138.02,1619.96,2138.02,1619.96,518.06
988104,508400,20456,2,4820.66,3492.93,9641.32,6985.86,2655.46
988105,523485,20776,4,3726.67,1745.89,14906.68,6983.56,7923.12
988106,524871,20026,3,8271.84,6268.22,24815.52,18804.66,6010.86
988107,542999,20931,3,11059.85,6404.77,33179.55,19214.31,13965.24
988108,545790,20657,4,7676.82,3516.97,30707.28,14067.88,16639.4
988109,541320,20547,1,12065.25,6918.21,12065.25,6918.21,5147.04
988110,511934,20955,4,11501.98,6933.24,46007.92,27732.96,18274.96
988111,537475,20853,2,4477.7,3654.32,8955.4,7308.64,1646.76
988112,505336,20035,2,9341.9,4661.07,18683.8,9322.14,9361.66
988113,522063,20149,4,11044.21,7520.2,44176.84,30080.8,14096.04
988114,500602,20801,4,14311.17,7661.5,57244.68,30646.0,26598.68
988115,508913,20299,2,13897.68,7054.23,27795.36,14108.46,13686.9
988116,500144,20651,2,4952.98,3770.78,9905.96,7541.56,2364.4
988117,513737,20211,4,8827.31,7486.92,35309.24,29947.68,5361.56
988118,541393,20899,4,2459.85,1954.87,9839.4,7819.48,2019.92
988119,541201,20269,4,11141.61,6881.08,44566.44,27524.32,17042.12
988120,536625,20924,2,2505.57,1444.83,5011.14,2889.66,2121.48
988121,520994,20364,3,2779.48,1531.56,8338.44,4594.68,3743.76
988122,529111,20892,4,3985.16,2993.27,15940.64,11973.08,3967.56
988123,504967,20775,4,11017.3,7979.9,44069.2,31919.6,12149.6
988124,533779,20492,3,8654.61,4309.21,25963.83,12927.63,13036.2
988125,526265,20857,2,13308.89,7274.28,26617.78,14548.56,12069.22
988126,507780,20032,3,15521.87,7904.38,46565.61,23713.14,22852.47
988127,543005,20805,4,3302.38,2843.89,13209.52,11375.56,1833.96
988128,541757,20991,2,11685.72,7341.37,23371.44,14682.74,8688.7
988129,513992,20220,1,4972.56,2740.15,4972.56,2740.15,2232.41
988130,547708,20195,2,10743.93,6322.57,21487.86,12645.14,8842.72
988131,504334,20599,4,4100.7,2914.55,16402.8,11658.2,4744.6
988132,516405,20490,3,8537.11,4647.97,25611.33,13943.91,11667.42
988133,519557,20422,3,8976.12,6638.79,26928.36,19916.37,7011.99
988134,524035,20406,4,7990.65,3945.23,31962.6,15780.92,16181.68
988135,539326,20242,3,2499.11,1676.17,7497.33,5028.51,2468.82
988136,526993,20294,2,10004.84,5224.65,20009.68,10449.3,9560.38
988137,511270,20236,1,4306.1,2353.87,4306.1,2353.87,1952.23
988138,525548,20393,3,4045.44,2946.52,12136.32,8839.56,3296.76
988139,537917,20661,3,153.07,114.87,459.21,344.61,114.6
988140,508170,20347,3,4514.47,3004.67,13543.41,9014.01,4529.4
988141,502450,20483,3,4407.03,3501.13,13221.09,10503.39,2717.7
988142,541794,20458,4,2615.14,1421.55,10460.56,5686.2,4774.36
988143,514349,20913,3,1082.5,532.68,3247.5,1598.04,1649.46
988144,540446,20345,1,6561.17,2999.73,6561.17,2999.73,3561.44
988145,537379,20481,3,5016.65,2587.12,15049.95,7761.36,7288.59
988146,512140,20571,4,1801.66,1285.72,7206.64,5142.88,2063.76
988147,548478,20419,1,9308.5,5328.79,9308.5,5328.79,3979.71
988148,526975,20765,2,2685.79,1990.24,5371.58,3980.48,1391.1
988149,521600,20961,4,2063.32,1619.75,8253.28,6479.0,1774.28
988150,507057,20452,2,9124.9,6817.38,18249.8,13634.76,4615.04
988151,535341,20328,2,5854.84,4817.52,11709.68,9635.04,2074.64
988152,537969,20640,3,7904.72,6497.6,23714.16,19492.8,4221.36
988153,515182,20440,1,2611.33,1937.69,2611.33,1937.69,673.64
988154,541691,20334,2,1011.38,564.51,2022.76,1129.02,893.74
988155,539199,20583,2,10247.85,7326.13,20495.7,14652.26,5843.44
988156,529985,20658,1,1117.35,879.68,1117.35,879.68,237.67
988157,546637,20247,2,734.51,516.06,1469.02,1032.12,436.9
988158,548147,20636,1,4372.57,3254.49,4372.57,3254.49,1118.08
988159,526503,20299,4,13897.68,7054.23,55590.72,28216.92,27373.8
988160,538494,20571,2,1801.66,1285.72,3603.32,2571.44,1031.88
988161,542017,20353,1,9220.41,4471.49,9220.41,4471.49,4748.92
988162,547028,20784,1,824.0,595.01,824.0,595.01,228.99
988163,501540,20356,1,7249.97,3909.03,7249.97,3909.03,3340.94
988164,542492,20802,2,1269.73,763.08,2539.46,1526.16,1013.3
988165,542511,20335,3,3696.54,1688.55,11089.62,5065.65,6023.97
988166,522702,20017,3,1776.69,1249.63,5330.07,3748.89,1581.18
988167,532797,20180,1,2712.34,2202.29,2712.34,2202.29,510.05
988168,512582,20876,1,2272.48,1858.1,2272.48,1858.1,414.38
988169,517786,20568,4,10649.41,7008.46,42597.64,28033.84,14563.8
988170,527228,20609,3,2282.16,1480.75,6846.48,4442.25,2404.23
988171,533478,20414,2,10161.79,5321.42,20323.58,10642.84,9680.74
988172,524912,20041,1,2625.74,1267.1,2625.74,1267.1,1358.64
988173,500090,20894,4,8564.98,4378.1,34259.92,17512.4,16747.52
988174,509044,20595,3,1084.31,679.6,3252.93,2038.8,1214.13
988175,516509,20180,1,2712.34,2202.29,2712.34,2202.29,510.05
988176,515910,20102,2,9096.61,6049.32,18193.22,12098.64,6094.58
988177,538464,20542,4,14418.14,7216.11,57672.56,28864.44,28808.12
988178,505262,20410,3,13047.52,6625.62,39142.56,19876.86,19265.7
988179,542987,20880,3,2295.71,1972.38,6887.13,5917.14,969.99
988180,538830,20621,2,12430.03,7455.6,24860.06,14911.2,9948.86
988181,516701,20711,1,11987.52,7218.83,11987.52,7218.83,4768.69
988182,518095,20376,1,5299.25,2681.19,5299.25,2681.19,2618.06
988183,518931,20398,1,8905.11,4944.69,8905.11,4944.69,3960.42
988184,534779,20393,1,4045.44,2946.52,4045.44,2946.52,1098.92
988185,519539,20188,4,7318.14,5585.74,29272.56,22342.96,6929.6
988186,530464,20075,1,9730.55,5104.92,9730.55,5104.92,4625.63
988187,524336,20940,4,8384.2,3968.74,33536.8,15874.96,17661.84
988188,535916,20200,4,15137.81,7203.71,60551.24,28814.84,31736.4
988189,527684,20839,1,10431.88,6236.63,10431.88,6236.63,4195.25
988190,538181,20781,2,4066.18,2051.18,8132.36,4102.36,4030.0
988191,548239,20154,2,5573.2,2737.71,11146.4,5475.42,5670.98
988192,514469,20026,2,8271.84,6268.22,16543.68,12536.44,4007.24
988193,503632,20740,4,11459.86,5625.4,45839.44,22501.6,23337.84
